PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,REGION
PRECTOTCORR,2001,16.5,35.0,0.0,0.0,0.0,0.03,0.57,0.0,1.25,2.04,0.56,0.69,0.01,0.0,0.44,East
PRECTOTCORR,2001,16.5,35.625,0.0,0.0,0.0,0.05,0.14,0.0,1.37,1.26,0.21,0.32,0.01,0.0,0.28,East
PRECTOTCORR,2001,16.5,36.25,0.0,0.0,0.0,0.04,0.14,0.0,0.94,1.44,0.2,0.31,0.01,0.0,0.26,East
PRECTOTCORR,2001,16.5,36.875,0.0,0.0,0.0,0.04,1.11,0.0,0.87,1.68,0.17,0.28,0.01,0.0,0.35,East
PRECTOTCORR,2001,17.0,35.0,0.0,0.0,0.0,0.03,0.12,0.0,0.22,1.57,0.57,0.57,0.01,0.0,0.26,East
PRECTOTCORR,2001,17.0,35.625,0.0,0.0,0.0,0.03,0.04,0.0,0.34,1.09,0.16,0.28,0.01,0.0,0.17,East
PRECTOTCORR,2001,17.0,36.25,0.0,0.0,0.0,0.01,0.12,0.0,0.47,1.47,0.12,0.34,0.01,0.0,0.22,East
PRECTOTCORR,2001,17.0,36.875,0.0,0.0,0.0,0.02,0.46,0.0,0.59,1.41,0.08,0.28,0.02,0.0,0.24,East
PRECTOTCORR,2001,17.5,35.0,0.0,0.0,0.0,0.01,0.02,0.0,0.04,1.06,0.29,0.3,0.01,0.0,0.15,East
PRECTOTCORR,2001,17.5,35.625,0.0,0.0,0.0,0.02,0.01,0.0,0.07,0.81,0.1,0.18,0.01,0.0,0.1,East
PRECTOTCORR,2001,17.5,36.25,0.0,0.0,0.0,0.01,0.16,0.0,0.13,0.93,0.05,0.25,0.02,0.0,0.13,East
PRECTOTCORR,2001,17.5,36.875,0.0,0.0,0.0,0.02,0.37,0.0,0.22,0.9,0.03,0.26,0.03,0.0,0.16,East
PRECTOTCORR,2001,18.0,35.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.65,0.06,0.11,0.01,0.0,0.08,East
PRECTOTCORR,2001,18.0,35.625,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.53,0.02,0.04,0.01,0.0,0.05,East
PRECTOTCORR,2001,18.0,36.25,0.0,0.0,0.0,0.01,0.24,0.0,0.06,0.7,0.01,0.1,0.04,0.0,0.1,East
PRECTOTCORR,2001,18.0,36.875,0.0,0.0,0.0,0.01,0.44,0.0,0.2,0.48,0.01,0.11,0.1,0.0,0.11,East
PRECTOTCORR,2001,18.5,35.0,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.64,0.02,0.07,0.01,0.0,0.09,East
PRECTOTCORR,2001,18.5,35.625,0.0,0.0,0.0,0.01,0.04,0.0,0.02,0.51,0.01,0.04,0.01,0.0,0.05,East
PRECTOTCORR,2001,18.5,36.25,0.0,0.0,0.0,0.01,0.23,0.0,0.08,0.61,0.0,0.06,0.05,0.0,0.09,East
PRECTOTCORR,2001,18.5,36.875,0.0,0.0,0.0,0.0,0.33,0.0,0.17,0.38,0.0,0.12,0.19,0.0,0.1,East
PRECTOTCORR,2001,19.0,35.0,0.0,0.0,0.0,0.0,1.06,0.0,0.01,0.76,0.03,0.07,0.01,0.0,0.16,East
PRECTOTCORR,2001,19.0,35.625,0.0,0.0,0.0,0.0,0.12,0.0,0.01,0.48,0.01,0.04,0.01,0.0,0.06,East
PRECTOTCORR,2001,19.0,36.25,0.0,0.0,0.0,0.0,0.32,0.0,0.39,0.43,0.0,0.1,0.12,0.0,0.12,East
PRECTOTCORR,2001,19.0,36.875,0.0,0.0,0.0,0.0,0.24,0.0,0.25,0.28,0.0,0.11,0.17,0.0,0.09,East
PRECTOTCORR,2002,16.0,35.0,0.0,0.0,0.0,0.0,0.0,0.08,0.5,1.66,0.25,0.16,0.0,0.0,0.22,East
PRECTOTCORR,2002,16.0,35.625,0.0,0.0,0.0,0.0,0.0,0.05,0.57,1.28,0.21,0.09,0.0,0.0,0.19,East
PRECTOTCORR,2002,16.0,36.25,0.0,0.0,0.0,0.0,0.01,0.08,1.41,1.3,0.3,0.07,0.01,0.0,0.27,East
PRECTOTCORR,2002,16.0,36.875,0.0,0.0,0.03,0.0,0.0,0.07,2.04,1.39,0.24,0.07,0.02,0.0,0.33,East
PRECTOTCORR,2002,16.5,35.0,0.0,0.0,0.0,0.0,0.0,0.03,0.51,1.06,0.17,0.06,0.0,0.0,0.15,East
PRECTOTCORR,2002,16.5,35.625,0.0,0.0,0.0,0.0,0.0,0.03,0.53,1.0,0.13,0.03,0.0,0.0,0.15,East
PRECTOTCORR,2002,16.5,36.25,0.0,0.0,0.0,0.0,0.0,0.06,1.21,1.02,0.19,0.02,0.02,0.0,0.21,East
PRECTOTCORR,2002,16.5,36.875,0.0,0.0,0.01,0.0,0.0,0.06,2.03,1.03,0.2,0.04,0.08,0.0,0.29,East
PRECTOTCORR,2002,17.0,35.0,0.0,0.0,0.0,0.0,0.0,0.02,0.59,0.48,0.13,0.02,0.01,0.0,0.11,East
PRECTOTCORR,2002,17.0,35.625,0.0,0.0,0.0,0.0,0.0,0.03,0.32,0.55,0.1,0.02,0.04,0.0,0.09,East
PRECTOTCORR,2002,17.0,36.25,0.0,0.0,0.0,0.0,0.0,0.05,1.13,0.74,0.15,0.02,0.11,0.0,0.19,East
PRECTOTCORR,2002,17.0,36.875,0.01,0.0,0.02,0.0,0.0,0.04,1.32,0.7,0.14,0.02,0.16,0.0,0.2,East
PRECTOTCORR,2002,17.5,35.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.17,0.09,0.01,0.03,0.01,0.03,East
PRECTOTCORR,2002,17.5,35.625,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.18,0.06,0.01,0.11,0.0,0.04,East
PRECTOTCORR,2002,17.5,36.25,0.0,0.0,0.02,0.0,0.0,0.02,0.38,0.25,0.05,0.03,0.33,0.0,0.09,East
PRECTOTCORR,2002,17.5,36.875,0.01,0.0,0.03,0.0,0.0,0.01,0.42,0.28,0.03,0.03,0.45,0.01,0.11,East
PRECTOTCORR,2002,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.05,0.01,0.07,0.01,0.02,East
PRECTOTCORR,2002,18.0,35.625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.04,0.02,0.18,0.0,0.03,East
PRECTOTCORR,2002,18.0,36.25,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.08,0.01,0.06,0.58,0.0,0.08,East
PRECTOTCORR,2002,18.0,36.875,0.01,0.01,0.0,0.0,0.0,0.0,0.13,0.06,0.01,0.1,1.34,0.01,0.14,East
PRECTOTCORR,2002,18.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.09,0.01,0.02,East
PRECTOTCORR,2002,18.5,35.625,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.02,0.03,0.25,0.0,0.03,East
PRECTOTCORR,2002,18.5,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.0,0.07,0.71,0.0,0.08,East
PRECTOTCORR,2002,18.5,36.875,0.01,0.02,0.0,0.0,0.0,0.0,0.1,0.04,0.01,0.18,2.14,0.01,0.21,East
PRECTOTCORR,2002,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.1,0.0,0.02,East
PRECTOTCORR,2002,19.0,35.625,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.03,0.05,0.27,0.0,0.04,East
PRECTOTCORR,2002,19.0,36.25,0.01,0.01,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.15,1.41,0.0,0.14,East
PRECTOTCORR,2002,19.0,36.875,0.01,0.02,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.2,1.99,0.0,0.19,East
PRECTOTCORR,2003,16.0,35.0,0.0,0.0,0.0,0.0,0.0,0.06,1.88,1.41,0.26,0.06,0.0,0.0,0.31,East
PRECTOTCORR,2003,16.0,35.625,0.0,0.0,0.0,0.0,0.0,0.12,2.11,1.37,0.28,0.1,0.0,0.0,0.34,East
PRECTOTCORR,2003,16.0,36.25,0.0,0.0,0.0,0.0,0.01,0.26,2.32,1.72,0.31,0.08,0.0,0.0,0.4,East
PRECTOTCORR,2003,16.0,36.875,0.0,0.0,0.0,0.0,0.01,0.38,2.37,1.75,0.31,0.08,0.0,0.0,0.41,East
PRECTOTCORR,2003,16.5,35.0,0.0,0.0,0.01,0.0,0.0,0.02,1.29,1.2,0.21,0.04,0.0,0.0,0.23,East
PRECTOTCORR,2003,16.5,35.625,0.0,0.0,0.0,0.0,0.0,0.04,1.65,1.22,0.22,0.07,0.0,0.0,0.27,East
PRECTOTCORR,2003,16.5,36.25,0.0,0.0,0.0,0.0,0.0,0.09,1.79,1.49,0.21,0.05,0.0,0.0,0.31,East
PRECTOTCORR,2003,16.5,36.875,0.0,0.0,0.0,0.0,0.0,0.19,1.85,1.67,0.24,0.06,0.0,0.0,0.34,East
PRECTOTCORR,2003,17.0,35.0,0.0,0.0,0.01,0.0,0.0,0.01,0.96,0.91,0.13,0.03,0.0,0.0,0.17,East
PRECTOTCORR,2003,17.0,35.625,0.0,0.0,0.0,0.0,0.0,0.02,1.31,1.01,0.15,0.05,0.0,0.0,0.22,East
PRECTOTCORR,2003,17.0,36.25,0.0,0.0,0.0,0.0,0.0,0.04,1.54,1.57,0.16,0.04,0.0,0.0,0.28,East
PRECTOTCORR,2003,17.0,36.875,0.0,0.0,0.01,0.0,0.0,0.09,1.41,1.5,0.18,0.04,0.0,0.0,0.27,East
PRECTOTCORR,2003,17.5,35.0,0.0,0.0,0.02,0.0,0.0,0.02,0.7,0.47,0.04,0.02,0.0,0.0,0.11,East
PRECTOTCORR,2003,17.5,35.625,0.0,0.0,0.0,0.0,0.0,0.01,0.83,0.61,0.06,0.04,0.0,0.0,0.13,East
PRECTOTCORR,2003,17.5,36.25,0.0,0.0,0.0,0.0,0.0,0.02,0.93,0.97,0.08,0.05,0.0,0.0,0.17,East
PRECTOTCORR,2003,17.5,36.875,0.0,0.0,0.01,0.0,0.0,0.04,0.89,1.11,0.09,0.04,0.0,0.0,0.18,East
PRECTOTCORR,2003,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.19,0.01,0.01,0.0,0.0,0.06,East
PRECTOTCORR,2003,18.0,35.625,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.03,0.0,0.0,0.05,East
PRECTOTCORR,2003,18.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.58,0.02,0.09,0.0,0.01,0.1,East
PRECTOTCORR,2003,18.0,36.875,0.0,0.0,0.01,0.0,0.0,0.01,0.54,0.66,0.02,0.1,0.01,0.01,0.12,East
PRECTOTCORR,2003,18.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.11,0.0,0.01,0.0,0.0,0.04,East
PRECTOTCORR,2003,18.5,35.625,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.27,0.0,0.02,0.0,0.0,0.05,East
PRECTOTCORR,2003,18.5,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.5,0.0,0.1,0.01,0.03,0.08,East
PRECTOTCORR,2003,18.5,36.875,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.47,0.01,0.25,0.02,0.04,0.1,East
PRECTOTCORR,2003,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.13,0.0,0.01,0.0,0.06,0.03,East
PRECTOTCORR,2003,19.0,35.625,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.32,0.0,0.03,0.0,0.02,0.05,East
PRECTOTCORR,2003,19.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.75,0.0,0.22,0.02,0.15,0.13,East
PRECTOTCORR,2003,19.0,36.875,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.44,0.0,0.29,0.03,0.13,0.1,East
PRECTOTCORR,2004,16.0,35.0,0.0,0.0,0.0,0.01,0.18,0.32,0.21,1.44,0.2,0.11,0.0,0.0,0.21,East
PRECTOTCORR,2004,16.0,35.625,0.0,0.0,0.0,0.02,0.01,0.2,0.11,1.37,0.09,0.05,0.0,0.0,0.16,East
PRECTOTCORR,2004,16.0,36.25,0.0,0.0,0.0,0.02,0.01,0.29,0.22,1.94,0.25,0.06,0.0,0.0,0.23,East
PRECTOTCORR,2004,16.0,36.875,0.0,0.0,0.0,0.03,0.01,0.49,0.32,2.39,0.49,0.07,0.0,0.01,0.32,East
PRECTOTCORR,2004,16.5,35.0,0.0,0.0,0.0,0.01,0.07,0.26,0.11,0.87,0.09,0.08,0.0,0.0,0.13,East
PRECTOTCORR,2004,16.5,35.625,0.0,0.0,0.0,0.01,0.0,0.17,0.05,0.85,0.04,0.04,0.0,0.01,0.1,East
PRECTOTCORR,2004,16.5,36.25,0.0,0.0,0.0,0.02,0.0,0.17,0.07,1.21,0.1,0.05,0.0,0.02,0.14,East
PRECTOTCORR,2004,16.5,36.875,0.0,0.0,0.0,0.03,0.0,0.24,0.12,1.77,0.27,0.05,0.0,0.05,0.21,East
PRECTOTCORR,2004,17.0,35.0,0.0,0.0,0.0,0.01,0.01,0.15,0.07,0.48,0.06,0.06,0.0,0.01,0.07,East
PRECTOTCORR,2004,17.0,35.625,0.0,0.0,0.0,0.01,0.0,0.12,0.03,0.43,0.04,0.05,0.0,0.03,0.06,East
PRECTOTCORR,2004,17.0,36.25,0.0,0.0,0.0,0.02,0.0,0.14,0.05,0.86,0.1,0.05,0.0,0.11,0.11,East
PRECTOTCORR,2004,17.0,36.875,0.0,0.0,0.0,0.03,0.0,0.15,0.05,1.17,0.15,0.04,0.0,0.17,0.15,East
PRECTOTCORR,2004,17.5,35.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.26,0.08,0.07,0.0,0.03,0.04,East
PRECTOTCORR,2004,17.5,35.625,0.0,0.0,0.0,0.01,0.0,0.05,0.02,0.16,0.05,0.1,0.0,0.08,0.04,East
PRECTOTCORR,2004,17.5,36.25,0.0,0.0,0.0,0.01,0.0,0.08,0.03,0.25,0.08,0.1,0.0,0.25,0.07,East
PRECTOTCORR,2004,17.5,36.875,0.0,0.0,0.0,0.02,0.0,0.1,0.03,0.46,0.09,0.07,0.01,0.39,0.1,East
PRECTOTCORR,2004,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.23,0.06,0.08,0.0,0.05,0.04,East
PRECTOTCORR,2004,18.0,35.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.15,0.0,0.12,0.04,East
PRECTOTCORR,2004,18.0,36.25,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.17,0.04,0.16,0.0,0.41,0.07,East
PRECTOTCORR,2004,18.0,36.875,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.24,0.02,0.19,0.01,1.0,0.13,East
PRECTOTCORR,2004,18.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.07,0.06,0.0,0.06,0.03,East
PRECTOTCORR,2004,18.5,35.625,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.05,0.08,0.0,0.16,0.04,East
PRECTOTCORR,2004,18.5,36.25,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.02,0.16,0.0,0.55,0.08,East
PRECTOTCORR,2004,18.5,36.875,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.19,0.01,0.37,0.02,1.74,0.2,East
PRECTOTCORR,2004,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.07,0.0,0.07,0.03,East
PRECTOTCORR,2004,19.0,35.625,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.14,0.04,0.13,0.0,0.18,0.04,East
PRECTOTCORR,2004,19.0,36.25,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.17,0.0,0.3,0.01,1.51,0.17,East
PRECTOTCORR,2004,19.0,36.875,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.12,0.0,0.34,0.01,2.01,0.21,East
PRECTOTCORR,2005,16.0,35.0,0.0,0.0,0.0,0.0,0.39,0.15,1.62,2.73,0.94,0.02,0.0,0.0,0.49,East
PRECTOTCORR,2005,16.0,35.625,0.0,0.0,0.0,0.0,0.35,0.07,1.3,3.43,1.13,0.02,0.0,0.0,0.53,East
PRECTOTCORR,2005,16.0,36.25,0.0,0.0,0.0,0.0,0.45,0.24,1.47,3.61,1.3,0.01,0.0,0.0,0.6,East
PRECTOTCORR,2005,16.0,36.875,0.0,0.0,0.0,0.0,0.51,0.49,1.63,3.75,1.58,0.01,0.0,0.0,0.67,East
PRECTOTCORR,2005,16.5,35.0,0.0,0.0,0.0,0.0,0.36,0.08,1.47,2.6,0.78,0.02,0.0,0.0,0.45,East
PRECTOTCORR,2005,16.5,35.625,0.0,0.0,0.0,0.0,0.35,0.07,1.2,3.24,1.0,0.01,0.0,0.0,0.5,East
PRECTOTCORR,2005,16.5,36.25,0.0,0.0,0.0,0.0,0.43,0.15,1.26,3.28,1.11,0.01,0.0,0.01,0.53,East
PRECTOTCORR,2005,16.5,36.875,0.0,0.0,0.0,0.0,0.62,0.36,1.37,3.49,1.37,0.01,0.0,0.01,0.61,East
PRECTOTCORR,2005,17.0,35.0,0.0,0.0,0.0,0.0,0.34,0.06,1.21,2.14,0.62,0.01,0.0,0.01,0.37,East
PRECTOTCORR,2005,17.0,35.625,0.0,0.0,0.0,0.0,0.23,0.12,1.02,2.77,0.85,0.01,0.0,0.04,0.43,East
PRECTOTCORR,2005,17.0,36.25,0.0,0.0,0.0,0.0,0.63,0.29,1.13,3.04,1.08,0.01,0.0,0.07,0.53,East
PRECTOTCORR,2005,17.0,36.875,0.0,0.0,0.0,0.01,0.68,0.29,1.05,3.03,1.1,0.01,0.0,0.07,0.53,East
PRECTOTCORR,2005,17.5,35.0,0.0,0.0,0.0,0.0,0.22,0.06,0.62,1.19,0.48,0.0,0.0,0.02,0.22,East
PRECTOTCORR,2005,17.5,35.625,0.0,0.0,0.0,0.01,0.12,0.11,0.58,1.73,0.58,0.0,0.0,0.08,0.27,East
PRECTOTCORR,2005,17.5,36.25,0.0,0.0,0.0,0.01,0.21,0.19,0.6,1.87,0.68,0.0,0.0,0.19,0.32,East
PRECTOTCORR,2005,17.5,36.875,0.0,0.0,0.0,0.01,0.35,0.16,0.6,2.03,0.68,0.0,0.0,0.24,0.34,East
PRECTOTCORR,2005,18.0,35.0,0.0,0.0,0.0,0.0,0.05,0.02,0.19,0.61,0.41,0.0,0.0,0.04,0.11,East
PRECTOTCORR,2005,18.0,35.625,0.0,0.0,0.0,0.01,0.02,0.02,0.14,0.75,0.37,0.0,0.0,0.11,0.12,East
PRECTOTCORR,2005,18.0,36.25,0.0,0.0,0.0,0.01,0.06,0.06,0.23,1.1,0.47,0.0,0.0,0.33,0.19,East
PRECTOTCORR,2005,18.0,36.875,0.0,0.0,0.0,0.03,0.12,0.02,0.23,1.29,0.35,0.0,0.0,0.7,0.23,East
PRECTOTCORR,2005,18.5,35.0,0.0,0.0,0.0,0.01,0.02,0.01,0.11,0.39,0.3,0.0,0.0,0.07,0.08,East
PRECTOTCORR,2005,18.5,35.625,0.0,0.0,0.0,0.01,0.03,0.01,0.17,0.66,0.31,0.0,0.0,0.15,0.11,East
PRECTOTCORR,2005,18.5,36.25,0.0,0.0,0.0,0.02,0.04,0.02,0.19,0.88,0.38,0.0,0.0,0.43,0.17,East
PRECTOTCORR,2005,18.5,36.875,0.0,0.0,0.0,0.04,0.07,0.01,0.12,0.7,0.23,0.0,0.0,1.25,0.2,East
PRECTOTCORR,2005,19.0,35.0,0.0,0.0,0.0,0.01,0.03,0.0,0.12,0.29,0.11,0.0,0.0,0.11,0.06,East
PRECTOTCORR,2005,19.0,35.625,0.0,0.0,0.0,0.02,0.03,0.01,0.29,0.52,0.25,0.0,0.0,0.21,0.11,East
PRECTOTCORR,2005,19.0,36.25,0.0,0.0,0.0,0.04,0.03,0.0,0.33,0.77,0.35,0.0,0.0,0.99,0.21,East
PRECTOTCORR,2005,19.0,36.875,0.0,0.0,0.0,0.04,0.04,0.0,0.19,0.49,0.2,0.0,0.0,1.37,0.2,East
PRECTOTCORR,2006,16.0,35.0,0.0,0.0,0.0,0.2,1.45,0.14,0.55,1.74,0.67,0.12,0.01,0.0,0.41,East
PRECTOTCORR,2006,16.0,35.625,0.0,0.0,0.0,0.08,1.95,0.07,0.56,2.46,0.41,0.13,0.01,0.0,0.48,East
PRECTOTCORR,2006,16.0,36.25,0.0,0.0,0.0,0.1,1.66,0.08,0.7,2.58,0.44,0.12,0.01,0.0,0.48,East
PRECTOTCORR,2006,16.0,36.875,0.0,0.0,0.0,0.3,1.8,0.11,0.94,2.8,0.44,0.18,0.0,0.0,0.56,East
PRECTOTCORR,2006,16.5,35.0,0.0,0.0,0.0,0.07,1.31,0.1,0.26,1.56,0.61,0.1,0.0,0.0,0.34,East
PRECTOTCORR,2006,16.5,35.625,0.0,0.0,0.0,0.08,1.82,0.05,0.33,2.24,0.39,0.11,0.0,0.0,0.42,East
PRECTOTCORR,2006,16.5,36.25,0.0,0.0,0.0,0.16,1.49,0.04,0.4,2.33,0.4,0.11,0.0,0.0,0.42,East
PRECTOTCORR,2006,16.5,36.875,0.0,0.0,0.0,0.34,1.46,0.05,0.6,2.55,0.41,0.16,0.01,0.0,0.47,East
PRECTOTCORR,2006,17.0,35.0,0.0,0.0,0.0,0.03,1.05,0.04,0.12,1.33,0.54,0.09,0.0,0.0,0.27,East
PRECTOTCORR,2006,17.0,35.625,0.0,0.0,0.0,0.07,1.34,0.03,0.18,1.94,0.34,0.14,0.0,0.0,0.34,East
PRECTOTCORR,2006,17.0,36.25,0.0,0.0,0.0,0.38,0.83,0.03,0.28,2.22,0.36,0.13,0.01,0.0,0.36,East
PRECTOTCORR,2006,17.0,36.875,0.0,0.0,0.0,0.97,0.93,0.03,0.37,2.12,0.34,0.2,0.01,0.0,0.42,East
PRECTOTCORR,2006,17.5,35.0,0.0,0.0,0.0,0.07,0.64,0.01,0.04,0.78,0.34,0.15,0.0,0.0,0.17,East
PRECTOTCORR,2006,17.5,35.625,0.0,0.0,0.0,0.05,0.72,0.01,0.07,1.14,0.24,0.26,0.0,0.0,0.21,East
PRECTOTCORR,2006,17.5,36.25,0.0,0.0,0.0,0.55,0.53,0.01,0.1,1.23,0.26,0.36,0.02,0.0,0.26,East
PRECTOTCORR,2006,17.5,36.875,0.0,0.0,0.0,1.96,0.46,0.01,0.15,1.22,0.24,0.42,0.04,0.0,0.38,East
PRECTOTCORR,2006,18.0,35.0,0.0,0.0,0.0,0.11,0.47,0.0,0.01,0.33,0.21,0.18,0.0,0.0,0.11,East
PRECTOTCORR,2006,18.0,35.625,0.0,0.0,0.0,0.02,0.32,0.0,0.02,0.29,0.13,0.34,0.01,0.0,0.1,East
PRECTOTCORR,2006,18.0,36.25,0.0,0.0,0.0,0.59,0.25,0.01,0.04,0.49,0.16,0.49,0.06,0.0,0.18,East
PRECTOTCORR,2006,18.0,36.875,0.0,0.0,0.0,3.08,0.26,0.01,0.04,0.42,0.11,0.83,0.2,0.0,0.41,East
PRECTOTCORR,2006,18.5,35.0,0.0,0.0,0.0,0.18,0.45,0.0,0.01,0.18,0.17,0.17,0.01,0.0,0.1,East
PRECTOTCORR,2006,18.5,35.625,0.0,0.0,0.0,0.06,0.38,0.0,0.02,0.23,0.12,0.29,0.02,0.0,0.09,East
PRECTOTCORR,2006,18.5,36.25,0.0,0.0,0.0,0.69,0.22,0.01,0.02,0.27,0.12,0.48,0.09,0.0,0.16,East
PRECTOTCORR,2006,18.5,36.875,0.0,0.0,0.0,2.03,0.11,0.01,0.02,0.22,0.06,1.1,0.3,0.0,0.32,East
PRECTOTCORR,2006,19.0,35.0,0.0,0.0,0.0,0.19,0.51,0.0,0.0,0.1,0.14,0.17,0.01,0.0,0.09,East
PRECTOTCORR,2006,19.0,35.625,0.0,0.0,0.0,0.13,0.61,0.0,0.01,0.16,0.11,0.31,0.03,0.0,0.11,East
PRECTOTCORR,2006,19.0,36.25,0.0,0.0,0.0,1.21,0.22,0.0,0.01,0.2,0.09,0.89,0.22,0.0,0.24,East
PRECTOTCORR,2006,19.0,36.875,0.0,0.0,0.0,1.2,0.09,0.0,0.01,0.14,0.05,1.2,0.29,0.0,0.25,East
PRECTOTCORR,2007,16.0,35.0,0.0,0.0,0.0,0.01,0.02,2.55,3.04,2.98,0.63,0.11,0.01,0.0,0.79,East
PRECTOTCORR,2007,16.0,35.625,0.0,0.0,0.0,0.01,0.01,4.27,3.64,3.14,0.82,0.08,0.0,0.0,1.0,East
PRECTOTCORR,2007,16.0,36.25,0.0,0.0,0.0,0.01,0.03,4.03,3.97,3.2,1.0,0.05,0.0,0.0,1.03,East
PRECTOTCORR,2007,16.0,36.875,0.0,0.0,0.0,0.03,0.08,3.98,4.13,3.14,1.07,0.04,0.0,0.0,1.05,East
PRECTOTCORR,2007,16.5,35.0,0.0,0.0,0.0,0.01,0.01,1.54,2.53,2.76,0.48,0.07,0.0,0.0,0.62,East
PRECTOTCORR,2007,16.5,35.625,0.0,0.0,0.0,0.0,0.01,2.45,3.0,2.88,0.6,0.04,0.0,0.0,0.75,East
PRECTOTCORR,2007,16.5,36.25,0.0,0.0,0.0,0.0,0.01,2.52,3.27,2.92,0.78,0.02,0.0,0.0,0.8,East
PRECTOTCORR,2007,16.5,36.875,0.0,0.0,0.0,0.03,0.04,2.99,3.57,3.12,0.98,0.02,0.0,0.0,0.9,East
PRECTOTCORR,2007,17.0,35.0,0.0,0.0,0.0,0.0,0.01,0.89,1.93,2.41,0.34,0.05,0.0,0.0,0.47,East
PRECTOTCORR,2007,17.0,35.625,0.0,0.0,0.0,0.0,0.0,1.51,2.32,2.5,0.41,0.03,0.0,0.0,0.57,East
PRECTOTCORR,2007,17.0,36.25,0.0,0.0,0.0,0.0,0.02,1.67,2.7,2.83,0.68,0.02,0.0,0.0,0.67,East
PRECTOTCORR,2007,17.0,36.875,0.0,0.0,0.0,0.02,0.04,1.83,2.76,2.8,0.77,0.02,0.0,0.0,0.69,East
PRECTOTCORR,2007,17.5,35.0,0.0,0.0,0.0,0.0,0.0,0.45,1.3,1.66,0.14,0.02,0.0,0.0,0.3,East
PRECTOTCORR,2007,17.5,35.625,0.0,0.0,0.0,0.0,0.0,0.86,1.61,1.76,0.19,0.01,0.0,0.0,0.37,East
PRECTOTCORR,2007,17.5,36.25,0.0,0.0,0.0,0.0,0.01,0.93,1.83,1.9,0.33,0.02,0.0,0.0,0.42,East
PRECTOTCORR,2007,17.5,36.875,0.0,0.0,0.0,0.01,0.03,0.94,1.86,2.03,0.42,0.02,0.01,0.0,0.45,East
PRECTOTCORR,2007,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.22,0.84,0.89,0.03,0.0,0.0,0.0,0.17,East
PRECTOTCORR,2007,18.0,35.625,0.0,0.0,0.0,0.0,0.0,0.33,1.08,0.87,0.04,0.0,0.0,0.0,0.2,East
PRECTOTCORR,2007,18.0,36.25,0.0,0.0,0.0,0.0,0.0,0.43,1.28,1.14,0.12,0.0,0.01,0.0,0.25,East
PRECTOTCORR,2007,18.0,36.875,0.0,0.0,0.0,0.0,0.01,0.35,1.08,1.17,0.15,0.0,0.02,0.0,0.23,East
PRECTOTCORR,2007,18.5,35.0,0.0,0.0,0.0,0.0,0.0,0.19,0.59,0.74,0.01,0.0,0.0,0.0,0.13,East
